#genes:547
#downstream:1000	upstream:1000	body:0	bin size:1000	unscaled 5 prime:0	unscaled 3 prime:0
genes:547	bwa_K002000134_64008_1	bwa_K002000134_64008_1	bwa_K002000134_64011_1	bwa_K002000134_64011_1	bwa_K002000134_64013_1	bwa_K002000134_64013_1	H3K27ac_PGCLCd2_2_RPGC	H3K27ac_PGCLCd2_2_RPGC	H3K27ac_PGCLCd6_2_RPGC	H3K27ac_PGCLCd6_2_RPGC
70.93	56.68	3.09	3.561	4.216	4.463	3.384	3.791	11.97	15.75
60.98	43.57	4.2	1.587	5.757	2.768	2.985	2.171	16.48	7.429
50.71	34.8	2.542	1.386	3.523	2.195	3.071	0.9201	12.8	4.313
56.4	59.9	1.018	0.3386	1.145	3.259	5.709	5.446	14.87	14.83
61.94	59.51	0.5445	2.18	2.07	8.265	6.504	7.729	16.49	10.39
60.61	58.05	1.87	1.033	7.488	6.137	7.232	5.315	11.86	6.152
14.87	26.16	0.7865	0.3281	1.153	1.314	0.4542	2.913	8.265	7.092
46.94	64.48	0.9715	0.6725	1.433	2.325	2.16	3.182	9.387	11.79
65.96	40.84	0.7504	0.6515	2.378	0.9833	2.802	4.139	11.21	10.3
34.76	41.42	1.127	1.793	1.462	2.323	1.391	1.72	6.487	6.018
23.31	23.39	0.4933	1.229	0.9611	1.134	0.641	1.226	4.959	5.79
2.537	5.747	8.912	15.53	7.205	15.46	3.908	13.37	2.216	4.261
3.196	3.074	9.937	5.396	10.81	10.03	6.129	2.559	3.084	2.016
9.727	11.04	0.7097	1.489	1.322	2.117	0.8804	1.299	4.549	10.14
11.16	10.48	1.53	1.041	2.133	2.078	1.353	1.321	10.35	16.34
21.75	16.15	2.218	2.169	4.191	4.289	7.399	5.651	32.67	34.92
40.05	33.97	3.182	2.856	4.694	4.166	2.126	2.99	21.51	24.66
3.269	3.512	0.733	0.3258	1.094	0.8	30.25	28.26	0.5014	1.148
35.77	39.88	1.594	1.245	1.605	1.344	2.459	1.503	8.311	8.115
42.55	28.98	1.332	1.187	1.441	1.17	1.382	0.962	8.886	7.133
7.366	4.808	2.781	1.638	4.032	3.021	4.857	3.601	8.518	7.782
13.79	8.962	1.704	1.146	2.2	1.15	17.56	10.08	46.12	31.5
14.24	25.38	9.65	17.72	2.029	4.173	3.246	5.301	6.007	10.77
47.34	34.31	13.14	11.3	8.305	7.005	15.6	8.498	10.62	11.88
15.09	17.82	4.114	7.367	5.883	9.589	1.852	3.35	14.45	24.31
16.05	25.31	2.327	2.474	1.719	1.801	4.473	2.987	24.11	16.29
32.9	43.25	11.94	10.23	5.457	4.002	3.16	2.964	5.668	9.922
48.49	32.15	7.33	6.017	4.742	2.76	6.163	4.862	21.44	25.74
0.7934	3.713	0.6737	0.5457	0.6066	0.6544	0.4821	1.24	3.05	14.43
7.916	8.057	0.6911	1.048	2.374	2.43	4.56	10.92	40.83	49.82
54.35	50.78	2.804	2.263	1.883	1.394	3.119	1.686	15.88	19.8
47.26	36.63	3.217	1.181	1.672	0.6722	1.777	1.192	18.13	12.57
5.338	3.356	0.982	0.591	0.4222	0.4411	1.976	1.153	41.81	15.24
7.803	12.41	1.862	2.484	1.272	1.75	1.39	1.176	5.71	6.74
0	0.7908	0.9703	0.8901	1.248	1.191	0.001074	3.232	3.67	13.36
2.308	3.103	1.26	1.915	1.92	2.669	2.539	5.047	11.26	17.23
2.181	1.087	4.45	6.32	3.564	3.196	9.138	5.197	23.52	12.87
2.798	2.57	2.455	3.339	1.841	2.595	2.563	1.711	11.16	8.161
8.311	16.72	26.79	35.99	31.22	31.81	53.93	47.23	33.03	55.1
19.51	13.79	10.96	3.822	15	7.783	30.75	9.749	79.16	69.63
5.476	5.69	6.051	3.731	6.317	4.759	5.099	8.474	19.86	15.47
6.572	5.957	5.979	6.401	5.411	4.189	3.621	4.683	12.93	13.15
21.9	29.76	3.083	3.346	1.483	1.472	2.359	1.371	14.62	13.37
28.95	17.84	3.081	1.644	1.329	1.564	1.166	2.712	12.84	6.888
5.032	6.974	1.625	1.39	1.153	1.069	1.947	3.189	10.42	15.32
4.649	8.253	1.182	1.813	1.47	2.212	2.271	5.534	9.173	19.68
12.28	21.47	3.771	12.91	3.364	6.803	12.13	46.69	33.25	81.67
17.54	20.11	7.478	13.2	5.006	6.55	26.65	38.91	56.93	62.18
21.82	14.17	12.71	8.05	6.917	4.692	46.92	24.37	82.81	40.25
18.94	21.4	2.664	2.955	2.394	4.15	13.52	6.533	33.26	14.75
53.84	64.25	15.97	21.07	6.815	11.04	10.67	9.501	35.66	54.54
28.55	45.49	2.418	5.732	2.975	4.804	6.001	19.33	34.06	36.35
20.68	15.36	1.265	1.886	1.451	1.38	8.462	2.528	9.859	6.987
9.549	19.86	1.39	3.578	0.9777	1.405	0.102	1.084	6.215	12.54
10.82	10.39	6.036	5.5	2.06	2.255	1.597	2.341	17.44	24.02
12.36	9.209	5.226	4.19	1.81	1.828	2.348	1.429	23.6	15.72
21.04	22.14	0.5643	0.5759	0.6	1.417	4.67	8.944	5.21	6.829
22.5	20.36	0.6341	0.5759	0.8399	1.327	6.261	7.377	6.315	6.309
27.51	23.9	0.8645	0.6306	0.7833	0.7222	0	0.6603	6.764	6.89
15.4	18.67	0.8261	1.204	0.6866	0.9788	1.371	2.254	6.901	10.78
47.71	49.78	1.018	0.9482	1.35	0.55	0.6603	1.514	13.91	13.02
49.59	41	1.059	1.472	1.411	0.8444	1.197	2.206	10.6	9.689
44.96	60.97	1.148	1.422	1.143	1.71	2.754	0.875	7.098	7.988
58.24	57.54	1.483	1.687	1.539	1.328	0.875	2.845	8.644	11.87
33.4	37.66	0.9017	0.8796	0.8688	0.7488	1.045	1.14	11.91	11.67
37.2	24.98	1.012	0.5515	0.9511	1.11	1.262	1.545	11.83	7.132
25.91	14.52	0.6341	0.8668	0.9944	1.233	1.745	1.31	7.805	4.037
18.62	19.63	1.253	1.871	1.004	1.845	2.986	5.468	9.91	12.05
19.54	18.01	1.871	1.972	1.609	2.342	4.194	6.11	12.18	11.14
18.06	14.87	3.771	3.987	3.171	3.384	7.109	10.77	9.276	8.577
29.83	55.75	4.084	8.028	3.061	6.25	3.849	4.934	25.39	40.67
71.7	48.67	14.3	16.59	9.788	11.84	15.97	8.922	55.52	29.57
58.45	37.71	3.165	2.443	1.928	1.978	1.841	6.668	32.52	40.72
38.67	99.16	2.942	2.136	2.131	1.601	5.904	2.792	38.62	42.41
66.68	71.86	1.686	1.275	1.137	1.637	0.8879	0.5894	14.56	12.91
41.36	23.66	2.212	2.837	1.589	1.511	2.519	1.349	9.028	6.595
2.926	2.366	2.065	0.989	5.289	3.733	12.85	15.27	10.43	14.23
2.847	10.11	1.476	6.413	4.909	12.41	4.5	6.943	9.344	24.62
9.483	3.73	5.439	2.6	10.17	7.616	7.462	2.996	26.1	7.933
7.099	11.59	2.878	2.74	0.6611	1.438	2.173	2.408	3.223	6.652
47.05	33.6	9.916	6.072	2.984	2.373	6.505	3.462	34.27	24.41
71.38	51.43	23.76	23.17	1.572	1.744	0.5154	3.919	2.082	23.03
56.56	70.52	21	30.52	1.381	2.181	1.849	3.582	8.759	26.21
23.04	30.18	9.143	14.55	0.3033	0.6744	2.818	10.63	3.375	15.59
27.55	22.17	13.51	6.73	0.7355	0.3144	7.531	4.925	11.9	5.197
4.639	5.994	8.013	13.73	7.2	8.729	7.051	7.549	8.44	10.91
13.21	39.9	0.6341	1.338	0.9677	1.327	3.815	3.326	14.61	24.94
8.902	12.12	8.646	13.32	6.54	11.02	5.222	8.715	12.91	18.43
40.56	38.59	1.768	5.282	1.911	2.2	1.535	2.416	13.08	14.96
31.69	18.09	11.05	6.65	10.99	6.935	11.74	10.36	17.84	12.4
17.42	22.22	1.638	1.552	0.8622	0.7922	0.8997	0.8987	5.35	11.23
54.11	59.58	2.777	2.155	1.749	0.7166	4.694	2.605	50.91	49.89
52.17	72.28	9.378	9.983	2.478	1.378	2.308	2.002	30.47	10.84
73.59	50.54	2.017	2.143	1.747	1.031	1.385	0.5508	7.924	8.541
49.66	25.69	2.595	1.396	1.395	0.7277	1.244	1.966	5.618	8.912
20.96	43.38	12.81	18.47	3.126	7.332	0.8922	2.399	7.171	11.45
43.17	24	18.98	10.69	7.745	3.051	2.251	0.8826	11.87	7.465
2.822	2.523	1.181	1.259	1.339	1.645	3.579	9.327	6.483	12.12
2.702	3.98	1.006	2.944	2.283	3.811	13.12	23.68	13.11	21.39
7.003	6.316	9.421	9.787	10.25	10.24	25.05	20.44	32.62	29.09
7.97	3.867	12.22	5.183	11.71	7.22	22.55	16.84	34.7	21.28
16.07	11.46	6.91	2.591	9.547	4.874	13.09	5.469	15.23	5.368
11.78	16.41	1.072	1.647	1.997	1.317	45.6	9.723	10.43	8.788
75.15	79.87	36.41	56.38	10.74	23.43	9.318	27.54	24.39	51.78
77.83	63.19	55.75	45.82	23.13	20.09	27.08	12.44	51.06	36.54
55.93	67.23	24.05	37.85	8.01	15.35	6.049	8.451	13.34	25.39
67.68	75.47	38.4	30.62	15.88	14.73	8.759	10.9	25.92	32.84
72.42	39.09	27.05	4.389	13.1	3.321	11.12	3.294	31.17	21.35
3.129	4.931	1.587	5.038	2.265	6.161	0.6066	1.272	3.306	7.75
5.878	8.546	12.19	26.54	9.422	16.2	2.639	4.836	12.77	12.99
8.622	7.123	26.92	25.34	17.03	18.23	4.756	8.617	12.76	10.07
66.88	73.96	6.559	22.31	2.703	5.555	0.6549	1.98	8.362	18.49
59.92	90.88	24.4	25.01	6.325	6.347	2.151	2.58	20.16	34.79
90.2	64.38	22.09	9.11	5.281	2.307	2.977	2.051	30.29	27.39
1.19	0.3625	2.41	2.561	1.197	1.447	3.522	2.68	13.63	6.484
0.8659	0.5839	0.847	0.7179	0.6189	0.68	1.396	0.1911	9.293	2.914
4.8	2.37	1.048	0.5049	3.442	2.207	41.6	14.04	9.624	5.831
3.727	5.487	0.4782	0.6678	0.7511	1.439	2.795	3.021	11.58	19.56
5.865	11.64	0.8261	1.262	2.939	6.083	2.196	7.344	21.99	39.23
12.23	7.441	1.424	1.082	6.253	5.216	7.474	7.159	38.41	26.45
32.83	32.25	5.585	3.77	7.766	4.766	12.81	9.749	7.446	8.319
32.05	37.93	2.484	1.665	3.072	2.691	2.293	1.804	6.239	8.783
69.37	67.21	4.383	10.12	4.354	5.579	7.502	31.66	12.01	34.99
68.86	79.58	9.873	9.712	5.766	6.113	31.89	44.19	34.49	46.65
67.51	70.57	9.931	4.636	5.775	3.105	38.85	20.62	41.95	31.74
43.41	59.34	1.544	3.339	1.865	3.343	13.24	24.2	26.72	42.42
63.82	54.97	2.831	3.48	2.856	3.666	16.03	21.56	37.59	37.96
55.67	40.88	3.54	2.861	3.652	1.977	21.78	5.532	38.11	20.29
66.11	37.99	3.658	1.21	2.888	0.9444	9.744	2.136	35.68	14.31
49.97	43.47	4.565	7.799	2.645	4.436	6.938	5.609	16.11	31.65
39.85	49.67	8.406	4.946	4.711	3.443	7.002	1.095	27.6	28.03
49.92	25.39	4.973	2.441	3.415	1.272	1.154	2.131	28.2	13.17
25.77	18.76	2.579	1.45	1.155	1.085	2.283	4.123	13.06	8.792
23	27.81	1.315	2.084	1.047	1.028	6.372	5.003	9.449	9.527
29.06	14.28	1.938	1.628	1.005	1.028	5.398	3.043	10.78	4.702
5.654	5.793	37.63	34.09	32.31	34.94	41.66	22.4	25.88	14.7
2.136	0.9727	11.19	11.49	16.82	19.99	17.56	12.28	6.668	2.555
18.29	37.95	1.515	2.337	1.431	2.905	0.9931	0.977	7.605	11.15
47.45	50.97	2.545	3.826	3.785	3.453	1.327	2.409	13.54	22.63
68.45	67.06	24.99	21.67	18.67	13.41	9.369	6.126	78.83	108.3
68.45	55.45	4.869	2.632	2.542	1.067	1.531	1.564	27.86	7.596
48.77	22.27	4.049	5.727	0.9633	1.248	1.06	0.2437	5.436	3.048
23.89	31.9	8.113	9.248	5.684	6.442	0.845	0.7666	9.17	8.377
9.163	7.223	2.316	2.064	2.373	2.926	1.533	0.7172	8.214	2.439
12.39	43.18	3.261	5.95	2.017	2.244	2.447	5.858	16.49	44.81
28.18	64.87	5.226	8.526	2.381	3.489	4.33	8.344	32.45	69.33
72.29	68.45	11.41	25.87	4.865	10.4	18.01	31.52	83.65	103
66.91	73.57	27.17	16.1	10.56	5.222	31.9	16.67	104.5	95.77
4.02	5.023	1.469	1.076	1.181	1.847	2.008	5.692	6.96	7.578
9.636	9.433	1.251	1.536	1.307	2.327	2.495	1.971	6.429	6.973
15.79	13.1	0.9948	1.978	1.861	2.178	2.389	1.745	24.44	25.39
9.731	1.723	27.82	7.38	6.379	2.684	3.308	1.547	21.92	6.12
1.799	2.359	0.3839	0.6399	0.7388	0.7777	3.124	3.897	31.09	31.1
30.62	39.29	13.74	12.14	13.83	12.93	22.19	20.66	61.38	62.93
15.11	40.25	3.288	8.03	2.439	5.175	5.919	10.89	11.75	25.9
30.68	43.92	6.127	7.778	4.199	6.105	8.257	14.73	17.44	29.35
40.28	37.05	8.055	6.23	5.173	5.556	10.94	9.952	25.98	18.11
76.49	70.44	2.763	2.001	1.455	2.111	2.963	1.723	11.03	15.55
74.74	74.97	2.282	2.033	2.161	1.084	2.797	2.235	15.08	15.1
63.26	54.81	1.233	2.088	1.078	1.322	1.788	1.718	7.823	6.062
10.63	9.421	7.826	8.064	1.397	1.564	3.943	2.738	24.4	24.91
12.69	6.719	10.26	6.631	1.599	1.297	4.528	0.8579	28.56	14.1
13.56	12.94	6.066	5.786	3.035	3.58	4.228	5.053	5.648	7.416
29.13	22.56	18.76	3.81	1.161	0.5555	0.4993	1.67	3.85	4.67
5.467	8.343	3.793	4.876	1.819	2.647	1.866	0.6002	3.904	5.66
67.7	71.78	1.229	0.9529	3.482	1.195	17.08	7.554	50.7	21.84
72.65	75.11	1.06	0.9063	1.303	1.057	2.008	0.5186	10.43	12.56
4.517	3.536	6.97	5.407	26.5	24.76	19.93	25.46	2.064	1.547
1.206	2.082	2.17	2.042	14.25	14.68	38.5	40.86	0.7879	1.027
2.039	2.732	1.152	0.982	11.85	4.644	22.93	5.736	0.8012	0.7159
19.68	21.23	10.39	9.748	17.17	20.39	33	29.67	1.969	1.562
10.53	7.324	1.51	2.076	6.256	10.82	39.25	26.34	1.293	0.8401
6.427	2.958	2.218	2.74	10.23	13.57	24.19	9.475	0.9324	1.548
2.915	3.464	1.681	1.734	7.026	5.313	17.9	24.62	1.999	2.043
1.01	0.5008	1.715	1.172	2.72	2.105	0.1664	1.376	5.625	39.73
1.054	0.7842	0.5061	0.5119	1.222	1.233	1.063	0	48.08	28.7
0.6116	0.4613	0.7481	1.46	1.317	1.572	0	0.1374	14.56	5.498
1.147	1.162	1.871	2.99	4.937	5.719	2.315	2.017	10.4	6.661
0.3559	0.2109	0.8214	2.855	1.872	5.007	2.632	12.2	4.441	16.16
0.2623	0.4363	3.062	4.691	5.399	9.075	12.66	25.19	16.81	16.36
41.97	51.65	2.228	2.182	2.833	3.894	8.648	17.15	8.31	9.898
21.6	35.21	7.438	3.796	4.021	9.682	5.189	14.88	2.471	5.593
37.61	45.42	4.398	5.554	12.16	14.32	17.46	12.19	6.598	4.267
50.6	41.95	10.08	29.22	15.03	18.04	16.14	9.627	5.68	4.866
19.24	15.52	14.51	12.31	4.418	4.689	20.89	29.11	24.98	40.08
0.5641	1.169	2.287	2.39	1.169	1.161	15.4	4.908	3.661	3.41
10.57	13.63	1.219	2.427	1.935	2.112	8.452	17.69	10	18.76
32.93	29.75	4.791	7.459	3.583	6.077	7.936	10.47	36.62	27.33
43.9	60	3.295	4.299	1.909	2.412	0.6603	2.123	8.432	7.113
54.17	57.14	4.852	3.275	2.733	2.017	2.19	1.101	9.084	6.105
68.15	69.75	9.094	31.15	3.692	9.441	5.805	8.366	18.94	20.01
73.94	58.9	25.6	21.87	7.427	7.283	7.913	7.816	22.53	15.65
5.993	3.426	10.56	6.121	6.792	2.971	10.94	4.48	19.35	9.306
8.877	7.447	0.3839	0.5061	0.8388	0.8555	5.342	5.621	39.98	35.27
1.905	4.046	2.891	5.91	2.344	3.355	0.6549	1.723	20.71	28.7
2.051	1.261	1.119	1.978	1.615	2.353	3.223	0.2147	16.52	9.959
16.65	25.68	6.906	10.28	2.878	3.731	1.25	2.826	12.47	15.49
25.68	14.15	10.28	5.844	3.731	1.574	2.826	0.4488	15.49	9.685
5.663	7.169	0.3933	1.475	0.72	0.8633	0.2201	0.2201	10.08	10.69
8.441	22.67	1.771	5.708	0.7388	2.114	1.218	0.9727	7.35	10.76
21.6	16.22	5.886	5.268	2.201	1.64	0.5937	1.069	9.866	7.753
0.4349	0.3361	5.364	9.279	3.666	5.261	10.81	18.46	21.67	28.54
0.3914	0.5733	14.72	22.1	8.013	10.71	12.68	3.406	20.57	10.13
12.53	7.974	1.896	3.933	7.372	19.88	12.99	42.26	0.7493	0.4549
2.55	1.87	6.755	6.097	29.06	37.67	69.65	148.7	1.042	0.9681
0.5878	0.4468	4.063	2.621	30.47	17.56	110.5	82.69	0.7698	0.9533
0.7341	0.8211	2.432	6.307	13.28	14.94	41.61	13.8	0.7227	0.3362
28.04	18.37	1.885	1.595	13.35	8.629	11.3	6.086	29.04	22.74
2.416	2.131	6.744	6.351	7.942	5.864	2.914	3.46	2.718	2.91
7.854	6.358	19.2	14.82	8.392	8.311	13.37	8.427	1.202	1.263
19.48	13.4	10.86	6.812	2.741	1.722	4.649	4.861	26.46	26.3
8.24	12.78	2.47	3.208	2.103	2.1	1.928	1.153	2.37	8.145
14.36	13.31	2.429	1.731	0.9666	0.7311	2.214	2.827	11.9	23.28
6.49	6.172	1.703	1.059	1.704	2.059	4.64	6.754	9.245	9.537
28.73	24.2	2.069	1.978	1.635	1.451	1.695	0.9674	19.26	17.77
